index,pointid,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,Exists
3719,3663,165,193,130,1362,283,17,93,784,55,753,55,111,64,2577,245,74,171,193,130,0
3720,3664,165,193,129,1388,284,20,91,793,69,756,71,109,64,2608,245,75,170,193,130,0
3721,3665,163,191,127,1409,285,23,88,799,82,757,87,107,63,2625,242,74,168,191,128,0
3722,3666,165,195,128,1462,287,26,85,817,99,770,107,106,62,2682,246,77,169,194,130,0
3723,3667,182,211,145,1647,315,35,80,899,125,851,141,109,64,2681,264,94,170,211,159,0
3724,3668,191,220,156,1790,335,44,76,951,143,910,178,111,64,2613,275,104,171,220,169,0
3725,3669,187,216,152,1775,325,46,73,928,151,888,195,108,63,2614,269,100,169,216,165,0
3726,3670,192,220,157,1899,336,49,69,961,173,934,236,108,64,2601,274,106,168,220,169,0
3727,3671,197,225,163,2077,355,53,64,1006,204,1006,287,107,64,2548,278,112,166,225,174,0
3728,3672,213,240,181,2449,407,62,60,1177,260,1098,375,104,65,2418,290,130,160,240,191,0
3729,3673,192,222,159,2174,364,58,60,1028,234,1028,337,102,63,2553,271,110,161,222,169,0
3730,3674,227,252,197,2648,440,69,55,1237,306,1237,390,95,64,2232,297,149,148,252,206,0
3731,3675,228,253,199,2707,450,71,53,1241,314,1241,497,91,62,2203,297,152,145,253,221,0
3732,3676,225,251,196,2761,456,73,51,1245,322,1245,437,89,62,2224,293,150,143,251,218,0
3733,3677,235,259,208,2839,470,76,49,1244,328,1244,465,83,61,2051,300,164,136,259,227,0
3734,3678,237,261,210,2902,477,78,47,1244,336,1244,489,80,61,2005,299,168,131,261,229,0
3624,3679,261,279,230,1008,308,2,121,733,9,555,9,120,64,2001,337,151,186,279,230,0
3625,3680,260,278,229,1040,313,2,120,748,9,572,9,122,64,2029,339,149,190,277,229,0
3626,3681,260,279,229,1074,318,2,118,762,9,589,9,125,64,2014,342,148,194,277,229,0
3627,3682,263,281,231,1102,323,2,117,773,9,602,9,127,64,2017,346,148,198,279,231,0
3628,3683,262,280,230,1138,329,2,116,788,9,621,9,130,64,2033,346,145,201,278,230,0
3629,3684,261,279,230,1181,336,2,113,805,11,344,11,132,64,1990,348,143,205,276,230,0
3630,3685,253,271,222,1238,344,2,111,834,10,373,10,134,64,1986,341,134,207,268,222,0
3631,3686,247,265,216,1285,350,2,110,857,10,396,10,136,65,1939,336,128,208,261,216,0
3632,3687,245,263,214,1321,355,3,109,872,11,411,11,138,65,1940,336,126,210,259,214,0
3633,3688,238,255,208,1360,358,3,108,892,11,429,11,138,65,1912,330,120,210,251,208,0
3634,3689,264,283,234,1348,373,2,108,876,14,408,14,141,65,1919,358,142,216,277,234,0
3635,3690,267,286,237,1370,381,2,108,885,14,414,14,141,64,1917,361,144,217,280,237,0
3636,3691,263,282,233,1404,384,3,107,899,16,428,16,142,64,1934,360,141,219,276,233,0
3637,3692,238,255,209,1445,368,4,105,923,14,460,14,142,66,1859,334,120,214,252,209,0
3638,3693,225,242,195,1480,363,4,104,940,14,477,14,141,66,1896,320,108,212,240,195,0
3639,3694,234,251,205,1476,365,4,104,932,15,471,15,142,66,1861,331,116,215,248,205,0
3640,3695,215,231,186,1523,360,5,103,952,16,789,16,140,66,1885,310,100,210,230,186,0
3641,3696,196,213,168,1584,363,5,101,977,17,813,17,137,67,1849,289,85,204,212,168,0
3642,3697,225,241,198,1502,353,5,102,928,16,768,16,143,67,1798,321,110,211,241,198,0
3643,3698,237,253,209,1484,352,6,102,912,19,755,19,145,67,1846,334,119,215,253,209,0
3644,3699,236,252,208,1480,345,6,102,905,19,745,19,145,67,1842,333,119,214,249,208,0
3645,3700,225,242,199,1478,333,6,101,901,19,889,19,146,68,1784,323,111,212,240,199,0
3646,3701,226,243,199,1466,326,6,101,895,19,874,19,146,68,1812,323,111,212,240,199,0
3647,3702,223,241,197,1458,318,6,100,890,19,860,25,147,69,1838,320,108,212,238,197,0
3648,3703,220,238,193,1454,313,6,100,886,19,850,26,146,69,1857,316,106,210,235,193,0
3649,3704,213,232,186,1476,315,6,99,894,21,857,28,145,70,1881,308,101,207,229,186,0
3650,3705,205,225,178,1517,325,7,99,913,22,881,22,142,69,1895,298,94,204,222,178,0
3651,3706,200,220,172,1546,333,7,99,923,22,898,22,139,69,1974,291,90,201,218,172,0
3652,3707,187,207,158,1650,355,8,98,973,26,954,26,133,68,1988,274,81,193,206,158,0
3653,3708,167,185,139,1723,354,10,93,985,33,973,33,129,70,1919,249,65,184,185,139,0
3654,3709,167,186,137,1660,343,10,92,948,35,929,35,128,70,1960,247,65,182,185,137,0
3655,3710,170,191,139,1583,335,10,93,907,34,907,34,129,70,2130,250,66,184,191,139,0
3656,3711,162,183,130,1555,329,11,92,890,37,865,37,127,69,2168,242,59,183,183,130,0
3657,3712,152,174,119,1535,328,13,91,879,42,849,42,124,68,2240,232,51,181,174,119,0
3658,3713,131,154,98,1529,333,16,90,880,50,880,50,119,66,2272,213,33,180,154,98,0
3659,3714,158,181,124,1472,311,14,92,837,45,818,45,122,67,2348,239,57,182,181,124,0
3660,3715,165,190,131,1433,298,12,93,816,40,816,40,120,66,2428,245,65,180,190,131,0
3661,3716,163,188,129,1410,292,13,93,804,44,783,44,118,66,2462,244,66,178,188,129,0
3662,3717,169,195,134,1379,283,14,95,790,46,763,46,115,65,2507,249,74,175,195,134,0
3663,3718,164,191,128,1371,284,18,92,783,58,753,58,112,64,2556,245,71,174,191,128,0
3664,3719,164,191,128,1384,284,21,90,786,70,752,72,110,64,2577,244,73,171,191,129,0
3665,3720,164,192,127,1415,284,24,87,795,84,756,89,108,63,2642,244,74,170,192,128,0
3666,3721,168,197,130,1484,288,28,83,822,102,777,110,107,63,2696,248,79,169,196,132,0
3667,3722,195,224,161,1823,340,44,77,969,141,969,171,112,65,2588,279,107,172,224,173,0
3668,3723,190,219,155,1808,332,46,75,950,147,950,185,110,64,2593,273,102,171,219,168,0
3669,3724,192,221,157,1881,336,48,71,964,163,930,217,109,64,2611,274,105,169,221,169,0
3670,3725,201,229,167,2098,358,51,66,1029,196,1018,276,108,64,2531,282,115,167,229,178,0
3671,3726,204,232,171,2238,377,55,63,1074,223,1074,320,106,64,2485,284,120,164,232,182,0
3672,3727,209,236,177,2395,397,60,60,1137,253,1137,368,103,64,2424,286,126,160,236,186,0
3673,3728,221,247,192,2563,416,65,57,1207,284,1207,424,98,64,2263,294,142,152,247,200,0
3674,3729,230,255,201,2641,433,69,54,1221,306,1221,467,92,63,2201,298,153,145,255,223,0
3675,3730,235,260,208,2703,444,72,52,1223,311,1223,507,88,63,2112,301,162,139,260,229,0
3676,3731,232,256,205,2771,451,74,50,1228,320,1228,542,86,62,2084,297,160,137,256,225,0
3677,3732,237,261,211,2848,461,77,48,1231,328,1231,586,82,61,2011,300,167,133,261,230,0
3678,3733,236,260,210,2921,468,79,46,1233,336,1233,493,79,60,1989,299,168,131,260,228,0
3569,3734,261,280,230,992,307,2,123,723,8,545,8,120,63,2071,339,151,188,279,230,0
3570,3735,261,280,230,1023,312,2,121,738,8,562,8,123,64,2024,340,149,191,278,230,0
3571,3736,261,280,229,1055,317,2,120,751,9,578,9,125,64,2039,341,147,194,279,229,0
3572,3737,259,277,228,1098,323,2,117,770,9,600,9,128,64,1998,342,144,198,275,228,0
3573,3738,262,281,231,1121,328,2,116,779,9,612,9,130,64,2027,347,145,202,279,231,0
3574,3739,261,279,230,1162,335,2,115,797,10,336,10,133,64,1999,348,143,205,277,230,0
3575,3740,262,279,231,1196,342,2,114,812,10,350,10,134,64,1985,350,142,208,277,231,0
3576,3741,254,272,223,1250,350,2,111,839,10,377,10,137,64,1965,344,133,211,268,223,0
3577,3742,248,266,218,1297,356,2,110,861,10,399,10,138,65,1968,340,128,212,263,218,0
3578,3743,243,261,213,1336,359,3,109,880,11,418,11,139,65,1927,336,123,213,258,213,0
3579,3744,262,280,231,1337,376,2,109,875,13,405,13,141,64,1930,356,139,217,275,231,0
3580,3745,268,287,238,1360,388,2,109,884,15,406,15,141,64,1920,363,146,217,281,238,0
3581,3746,268,287,238,1385,394,2,109,895,15,415,15,142,64,1942,364,145,219,281,238,0
3582,3747,242,259,212,1424,370,3,106,915,14,451,14,142,65,1906,338,122,216,256,212,0
3583,3748,249,266,220,1430,375,3,106,913,14,449,14,144,66,1883,346,128,218,263,220,0
3584,3749,242,259,212,1451,369,4,105,920,15,459,15,144,66,1902,339,122,217,257,212,0
3585,3750,242,259,213,1461,368,4,105,921,16,462,16,144,66,1915,340,122,218,257,213,0
3586,3751,239,256,210,1470,363,5,104,920,17,465,17,144,66,1894,337,120,217,254,210,0
3587,3752,229,246,200,1484,355,5,103,922,16,767,16,144,66,1887,327,112,215,245,200,0
3588,3753,238,254,209,1477,355,6,102,911,19,758,19,145,67,1862,335,120,215,254,209,0
3589,3754,230,247,202,1482,346,6,102,906,18,753,18,145,67,1847,328,114,214,246,202,0
3590,3755,230,246,202,1479,341,6,101,899,20,744,20,146,68,1816,327,114,213,244,202,0
3591,3756,224,242,197,1480,333,6,100,895,20,887,20,146,68,1871,321,109,212,240,197,0
3592,3757,217,235,190,1489,328,6,99,898,20,882,20,145,68,1854,314,103,211,233,190,0
3593,3758,220,239,193,1473,323,7,100,889,22,868,22,145,68,1884,317,106,211,236,193,0
3594,3759,208,228,181,1511,326,7,99,905,22,883,22,143,69,1929,302,96,206,226,181,0
3595,3760,211,231,183,1491,322,7,98,892,22,869,22,142,69,1936,304,99,205,228,183,0
3596,3761,187,206,157,1663,353,8,97,974,26,960,26,135,69,1996,274,79,195,205,157,0
3597,3762,185,205,154,1645,349,9,96,955,28,947,28,134,69,2057,270,77,193,204,154,0
3598,3763,173,192,143,1678,344,10,93,957,33,943,33,131,69,1999,256,68,188,192,143,0
3599,3764,168,188,138,1632,329,10,90,928,36,894,36,130,70,1979,249,64,185,187,138,0
3600,3765,171,192,138,1568,324,11,91,892,37,867,37,130,69,2163,252,65,187,192,138,0
3601,3766,166,189,132,1539,318,12,90,873,40,873,40,129,68,2267,247,60,187,189,132,0
3602,3767,130,151,97,1560,339,15,90,896,48,855,48,120,66,2216,211,31,180,151,97,0
3603,3768,151,175,117,1505,315,16,89,853,48,853,48,124,67,2352,233,50,183,175,117,0
3604,3769,158,182,123,1493,308,15,90,840,48,819,48,124,67,2416,238,55,183,182,123,0
3605,3770,157,182,123,1494,305,16,90,836,52,821,52,122,67,2416,238,56,182,181,123,0
3606,3771,159,184,124,1444,296,17,90,813,54,792,54,119,66,2437,239,60,179,183,124,0
3607,3772,161,187,126,1405,287,19,90,793,58,766,58,116,65,2494,242,65,177,186,126,0
3608,3773,162,188,126,1387,283,21,90,784,65,784,65,113,64,2550,243,68,175,188,126,0
3609,3774,162,189,125,1390,281,23,88,781,74,745,77,111,64,2593,243,70,173,188,127,0
3610,3775,164,192,128,1427,282,25,86,794,87,755,93,109,64,2622,245,75,170,192,129,0
3611,3776,167,196,131,1485,286,29,82,814,103,772,112,108,63,2627,248,79,169,195,132,0
3612,3777,184,212,148,1702,315,40,77,907,133,907,156,109,64,2618,265,96,169,212,162,0
3613,3778,189,217,154,1807,327,47,73,941,149,903,190,109,64,2608,270,101,169,217,166,0
3614,3779,209,236,176,2169,371,50,67,1068,195,1057,275,110,65,2465,290,122,168,236,186,0
3615,3780,206,234,173,2207,373,52,64,1061,209,1061,299,108,64,2543,287,120,167,234,182,0
3616,3781,209,237,177,2315,388,56,62,1104,232,1104,338,105,64,2460,288,125,163,237,187,0
3617,3782,210,238,178,2397,396,59,59,1130,252,1130,371,102,64,2446,286,127,159,238,187,0
3618,3783,218,245,187,2536,412,64,56,1184,281,1184,421,98,63,2349,292,138,154,245,196,0
3619,3784,226,251,197,2622,421,68,54,1204,303,1204,463,92,63,2214,295,150,145,251,205,0
3620,3785,228,254,200,2686,431,71,52,1210,309,1210,416,89,62,2165,296,154,142,254,221,0
3621,3786,236,260,209,2756,440,75,49,1209,316,1209,545,83,61,2068,300,165,135,260,229,0
3622,3787,233,257,207,2825,447,76,47,1215,324,1215,466,81,61,2050,296,164,132,257,226,0
3623,3788,236,260,210,2895,455,79,46,1217,331,1217,489,78,60,2006,297,168,129,260,228,0
3516,3789,260,278,228,1011,310,2,121,730,8,554,8,123,64,2031,338,147,191,277,228,0
3517,3790,260,279,229,1043,315,2,120,743,8,570,8,126,64,2044,340,146,194,278,229,0
3518,3791,254,272,223,1096,323,2,117,770,8,600,8,129,65,2011,337,139,198,271,223,0
3519,3792,260,279,229,1111,326,2,117,773,9,606,9,131,64,2056,345,142,203,278,229,0
3520,3793,264,282,232,1139,332,2,116,784,10,323,10,133,64,2031,350,144,206,280,232,0
3521,3794,266,284,234,1166,338,2,114,795,10,335,10,135,64,2035,354,145,209,282,234,0
3522,3795,259,277,228,1223,348,2,113,824,10,363,10,137,64,1961,349,138,211,273,228,0
3523,3796,247,265,216,1281,354,2,111,855,10,394,10,139,65,1991,339,126,213,262,216,0
3524,3797,248,266,217,1311,360,2,110,869,10,406,10,140,65,1957,341,126,215,262,217,0
3525,3798,262,281,232,1321,377,2,110,869,13,398,13,141,64,1955,357,139,218,277,232,0
3526,3799,269,288,239,1345,393,2,111,880,15,398,15,141,64,1964,365,146,219,283,239,0
3527,3800,272,290,242,1375,404,2,111,895,16,406,16,142,65,1888,367,149,218,284,242,0
3528,3801,255,272,225,1395,381,3,108,900,14,432,14,144,65,1903,352,133,219,268,225,0
3529,3802,246,263,216,1419,373,3,106,911,14,448,14,144,65,1917,343,124,219,260,216,0
3530,3803,252,269,223,1425,377,4,106,908,16,444,16,145,65,1905,350,130,220,266,223,0
3531,3804,251,268,221,1438,374,4,106,911,17,449,17,145,66,1907,349,130,219,265,221,0
3532,3805,249,267,220,1449,371,5,105,912,18,765,18,145,66,1921,347,129,218,264,220,0
3533,3806,239,256,209,1464,361,5,103,915,17,764,17,145,66,1916,337,120,217,255,209,0
3534,3807,229,246,200,1481,354,6,102,917,18,766,18,145,67,1904,326,112,214,246,200,0
3535,3808,230,247,202,1482,351,6,102,911,19,761,19,145,68,1875,327,114,213,247,202,0
3536,3809,230,247,202,1483,347,6,101,904,20,756,20,145,68,1855,327,114,213,247,202,0
3537,3810,219,237,192,1501,341,6,100,906,20,906,20,145,68,1870,316,105,211,237,192,0
3538,3811,223,241,195,1487,336,7,100,893,22,890,22,145,68,1895,319,108,211,238,195,0
3539,3812,212,231,184,1507,332,7,99,898,22,892,22,143,68,1939,307,99,208,229,184,0
3540,3813,210,230,182,1504,329,7,99,895,22,885,22,142,68,1949,304,98,206,228,182,0
3541,3814,209,229,180,1505,327,8,98,891,25,880,25,141,68,1986,302,97,205,227,180,0
3542,3815,191,212,161,1586,339,8,96,921,26,919,26,136,68,2036,280,82,198,210,161,0
3543,3816,179,200,149,1638,342,9,94,940,29,940,29,133,69,2064,265,73,192,200,149,0
3544,3817,162,181,131,1653,334,11,90,941,36,941,36,130,69,2024,245,58,187,181,131,0
3545,3818,144,164,112,1650,355,12,90,945,38,907,38,126,68,2152,227,42,185,164,112,0
3546,3819,166,188,133,1566,315,12,88,884,41,842,41,132,70,2195,248,60,188,187,133,0
3547,3820,141,163,108,1584,340,13,89,903,44,903,44,124,67,2228,224,39,185,163,108,0
3548,3821,139,161,105,1549,331,15,88,881,48,839,48,122,66,2253,221,38,183,161,105,0
3549,3822,150,174,115,1500,311,16,87,846,51,806,51,124,67,2394,232,48,184,174,115,0
3550,3823,162,187,126,1493,303,16,89,834,50,812,50,125,67,2456,243,58,185,187,126,0
3551,3824,161,186,126,1484,299,17,88,826,55,806,55,123,66,2490,243,59,184,186,126,0
3552,3825,161,187,126,1447,291,19,88,808,59,808,59,119,65,2495,243,62,181,187,126,0
3553,3826,160,186,124,1404,282,21,87,786,65,753,65,116,65,2529,242,64,178,186,124,0
3554,3827,160,186,124,1385,277,23,87,774,72,736,74,113,64,2552,243,67,176,186,126,0
3555,3828,158,184,122,1381,273,25,84,767,80,725,85,111,64,2532,240,68,172,184,124,0
3556,3829,162,189,126,1423,277,27,83,783,91,742,98,109,63,2583,244,73,171,189,128,0
3557,3830,171,199,134,1529,289,32,80,828,112,828,121,108,63,2643,251,82,169,199,136,0
3558,3831,177,205,140,1639,302,38,77,869,130,829,150,108,64,2655,257,89,168,205,155,0
3559,3832,209,238,176,2108,365,48,69,1051,181,1051,249,111,64,2513,292,121,171,238,187,0
3560,3833,207,235,174,2160,366,49,66,1058,194,1045,276,110,65,2522,289,120,169,235,184,0
3561,3834,214,241,182,2290,387,54,63,1104,220,1072,319,107,65,2426,293,129,164,241,192,0
3562,3835,214,241,182,2361,395,57,61,1125,238,1125,350,103,64,2421,291,131,160,241,192,0
3563,3836,214,241,183,2429,401,59,58,1142,256,1072,382,100,64,2386,289,133,156,241,192,0
3564,3837,215,242,185,2505,406,63,56,1159,276,1159,416,97,63,2340,288,136,152,242,193,0
3565,3838,226,251,197,2604,414,68,53,1188,299,1188,389,91,63,2193,294,150,144,251,219,0
3566,3839,234,258,206,2666,421,72,51,1190,304,1190,502,85,62,2088,298,161,137,258,227,0
3567,3840,236,260,209,2726,427,75,49,1191,311,1191,438,82,61,2060,299,165,134,260,228,0
3568,3841,234,258,207,2790,433,77,47,1194,318,1194,461,79,60,2028,296,165,131,258,226,0
3463,3842,260,279,228,994,308,2,123,719,7,542,7,124,64,2077,339,146,193,278,228,0
3464,3843,260,279,228,1027,313,2,121,734,8,561,8,126,63,2086,341,144,197,278,228,0
3465,3844,260,279,228,1062,318,2,119,750,8,579,8,129,64,2079,343,142,201,277,228,0
3466,3845,259,278,227,1097,324,2,117,766,8,599,8,131,64,2063,344,140,204,276,227,0
3467,3846,265,284,233,1117,328,2,116,771,10,313,10,133,64,2062,351,145,206,282,233,0
3468,3847,266,284,233,1152,335,2,114,787,10,627,10,135,64,2065,353,143,210,282,233,0
3469,3848,265,283,233,1189,344,2,113,805,10,345,10,137,64,2011,354,142,212,280,233,0
3470,3849,254,273,223,1249,353,2,112,839,10,377,10,139,64,1984,347,132,215,269,223,0
3471,3850,252,270,220,1282,359,2,112,856,10,393,10,140,64,1991,345,129,216,267,220,0
3472,3851,264,283,233,1298,375,2,111,859,13,388,13,141,64,1990,359,140,219,278,233,0
3473,3852,270,288,239,1326,391,2,112,872,15,391,15,142,64,1970,365,145,220,284,239,0
3474,3853,272,290,242,1358,404,2,111,889,16,400,16,142,64,1917,368,149,219,285,242,1
3475,3854,251,269,221,1380,375,3,108,896,14,431,14,144,65,1936,348,128,220,265,221,0
3476,3855,252,270,222,1392,377,3,107,899,14,434,14,144,65,1914,350,130,220,266,222,0
3477,3856,253,271,223,1406,378,4,107,902,16,436,16,145,65,1947,352,131,221,268,223,0
3478,3857,232,249,203,1449,363,5,105,921,16,770,16,144,66,1901,329,114,215,247,203,0
3479,3858,244,261,214,1441,368,5,105,912,17,765,17,145,66,1941,342,123,219,260,214,0
3480,3859,229,246,200,1470,359,5,104,923,16,773,16,144,66,1906,327,112,215,245,200,0
3481,3860,227,244,198,1481,356,6,103,922,18,774,18,144,67,1893,323,110,213,243,198,0
3482,3861,228,245,199,1485,354,6,102,917,20,770,20,145,67,1906,325,111,214,244,199,0
3483,3862,224,242,195,1495,351,6,101,916,20,772,20,145,68,1916,321,108,213,241,195,0
3484,3863,224,243,196,1497,348,7,101,910,22,767,22,145,68,1925,321,109,212,242,196,0
3485,3864,218,237,190,1506,343,7,100,907,22,907,22,144,68,1946,314,103,211,237,190,0
3486,3865,216,236,187,1502,338,7,99,897,22,897,22,143,68,2000,311,102,209,236,187,1
3487,3866,208,228,178,1515,334,8,98,895,24,895,24,141,68,2009,302,96,206,228,178,0
3488,3867,200,220,170,1533,333,8,97,898,25,898,25,139,68,2017,292,89,203,220,170,0
3489,3868,195,217,164,1542,332,9,96,897,27,897,27,137,68,2118,284,85,199,217,164,0
3490,3869,179,201,147,1591,334,9,93,915,29,915,29,134,69,2152,266,72,194,201,147,0
3491,3870,157,177,126,1625,334,12,89,927,37,880,37,130,69,2106,242,54,188,177,126,0
3492,3871,152,173,119,1607,334,13,89,915,39,915,39,129,68,2183,236,48,188,173,119,0
3493,3872,138,159,104,1607,349,12,89,919,42,875,42,124,65,2238,222,34,188,159,104,0
3494,3873,157,181,122,1530,309,15,87,859,47,809,47,130,69,2352,240,52,188,181,122,0
3495,3874,140,163,105,1536,325,15,87,870,50,870,50,123,65,2362,224,37,187,163,105,0
3496,3875,156,181,121,1481,299,17,86,827,54,784,54,127,67,2430,240,53,187,181,121,0
3497,3876,163,188,127,1467,295,18,87,817,54,785,54,125,66,2486,247,59,188,188,127,0
3498,3877,163,188,127,1456,291,19,87,809,59,778,59,122,66,2509,246,62,184,188,127,0
3499,3878,164,190,128,1436,286,20,87,798,63,798,63,120,65,2523,247,65,182,190,128,0
3500,3879,164,191,128,1416,280,22,86,787,70,787,70,116,64,2567,248,68,180,191,128,0
3501,3880,161,187,125,1375,269,25,85,762,76,762,80,113,64,2537,244,68,176,187,127,0
3502,3881,163,190,126,1403,272,27,84,772,85,772,90,111,64,2559,245,72,173,190,129,0
3503,3882,165,192,128,1450,277,29,82,788,97,747,105,109,63,2590,247,75,172,192,130,0
3504,3883,199,227,165,1855,337,47,75,966,143,966,174,113,65,2534,281,109,172,227,178,0
3505,3884,199,227,165,1921,341,47,72,983,156,961,200,111,64,2573,282,111,171,227,177,0
3506,3885,209,237,177,2109,361,49,68,1040,182,1040,252,111,65,2476,291,122,169,237,187,0
3507,3886,209,238,176,2177,370,50,65,1056,197,1050,281,109,64,2522,291,122,169,237,186,0
3508,3887,213,241,181,2276,384,53,63,1093,218,1060,319,106,65,2458,292,129,163,240,190,0
3509,3888,205,232,172,2266,376,54,61,1067,225,1067,332,104,64,2458,283,121,162,232,182,0
3510,3889,214,241,183,2416,398,59,58,1130,253,1130,380,100,64,2359,288,133,155,241,192,0
3511,3890,215,242,184,2488,403,62,55,1146,272,1146,355,96,63,2352,288,136,152,242,193,0
3512,3891,216,242,186,2554,406,65,53,1159,290,1159,380,93,63,2288,286,139,147,242,195,0
3513,3892,233,257,205,2635,412,72,50,1171,298,1171,495,84,61,2081,297,160,137,257,226,0
3514,3893,234,258,207,2690,413,75,48,1171,305,1171,433,81,60,2053,297,164,133,258,227,0
3515,3894,234,258,208,2750,419,77,47,1174,311,1174,559,78,60,2004,295,166,129,258,227,0
3409,3895,260,280,228,943,302,1,126,693,5,693,5,122,64,2163,337,147,190,280,228,0
3410,3896,260,279,228,976,306,1,124,709,6,531,6,124,64,2109,338,145,193,279,228,0
3411,3897,260,280,228,1007,310,2,122,722,7,548,7,127,64,2097,341,144,197,279,228,0
3412,3898,263,282,230,1035,314,2,120,733,7,562,7,129,64,2117,345,144,201,281,230,0
3413,3899,263,282,230,1069,319,2,118,749,8,581,8,132,64,2099,348,142,206,280,230,0
3414,3900,262,281,230,1107,325,2,117,767,8,603,8,134,64,2054,348,140,208,279,230,0
3415,3901,264,284,233,1137,331,2,116,779,9,619,9,136,64,2072,353,142,211,282,233,0
3416,3902,268,286,236,1161,338,2,115,789,10,332,10,138,64,2067,357,143,214,284,236,0
3417,3903,259,278,227,1216,349,2,113,821,10,362,10,140,64,2053,352,135,217,275,227,0
