,pointid_left,grid_code,POINT_X,POINT_Y,geometry,index_right,pointid_right,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
3209,3210,1,46.5331632444,-18.6246924445,POINT (46.533163244434 -18.624692444451),4116,3237,212,228,185,1606,353,5,102,974,18,955,18,138,69,1810,303,103,200,227,185
3210,3211,1,46.6164932444,-18.6246924445,POINT (46.616493244434 -18.624692444451),4117,3238,207,224,179,1604,358,5,102,969,18,959,18,136,68,1871,297,99,198,223,179
3211,3212,1,46.6998232444,-18.6246924445,POINT (46.699823244434 -18.624692444451),4118,3239,206,223,178,1581,358,5,102,953,18,952,18,135,68,1884,295,99,196,222,178
3212,3213,1,46.7831532444,-18.6246924445,POINT (46.783153244434 -18.624692444451),4119,3240,190,208,160,1588,375,5,103,971,17,841,17,130,68,1981,275,86,189,208,160
3213,3214,1,46.8664832444,-18.6246924445,POINT (46.866483244434 -18.624692444451),4120,3241,197,216,166,1537,364,5,103,944,17,944,17,130,67,2037,283,91,192,216,166
3214,3215,1,46.9498132444,-18.6246924445,POINT (46.949813244434 -18.624692444451),4121,3242,197,217,166,1501,359,5,103,929,17,929,17,129,68,2067,282,93,189,217,166
3215,3216,1,47.0331432444,-18.6246924445,POINT (47.033143244434 -18.624692444451),4122,3243,200,220,168,1473,352,5,104,915,17,915,17,128,67,2142,285,96,189,220,168
3216,3217,1,47.1164732444,-18.6246924445,POINT (47.116473244434 -18.624692444451),4123,3244,196,218,164,1440,347,5,104,899,17,899,17,125,67,2205,280,94,186,218,164
3217,3218,1,47.1998032444,-18.6246924445,POINT (47.199803244434 -18.624692444451),4124,3245,190,212,157,1397,342,5,105,878,17,878,17,122,66,2234,272,89,183,212,157
3218,3219,1,47.2831332444,-18.6246924445,POINT (47.283133244434 -18.624692444451),4125,3246,184,207,150,1365,335,5,105,859,19,859,19,120,66,2283,266,86,180,207,150
3219,3220,1,47.3664632444,-18.6246924445,POINT (47.366463244434 -18.624692444451),4126,3247,178,201,144,1340,330,7,104,841,23,841,23,118,66,2279,258,81,177,201,144
3220,3221,1,47.4497932444,-18.6246924445,POINT (47.449793244434 -18.624692444451),4127,3248,194,218,159,1388,328,7,103,870,23,870,23,118,66,2365,275,97,178,218,159
3221,3222,1,47.5331232444,-18.6246924445,POINT (47.533123244434 -18.624692444451),4128,3249,179,202,145,1325,321,9,103,830,29,778,29,115,66,2290,258,86,172,202,145
3222,3223,1,47.6164532444,-18.6246924445,POINT (47.616453244434 -18.624692444451),4129,3250,188,212,154,1384,325,11,101,858,36,806,36,116,66,2351,269,95,174,212,154
3223,3224,1,47.6997832444,-18.6246924445,POINT (47.699783244434 -18.624692444451),4130,3251,182,206,148,1361,323,12,99,838,42,794,44,115,66,2347,261,89,172,205,149
3224,3225,1,47.7831132444,-18.6246924445,POINT (47.783113244434 -18.624692444451),4131,3252,176,201,142,1350,319,14,98,823,51,785,55,114,67,2351,254,85,169,200,144
3225,3226,1,47.8664432444,-18.6246924445,POINT (47.866443244434 -18.624692444451),4132,3253,176,201,142,1366,317,16,96,823,59,789,64,114,66,2403,255,84,171,200,142
3226,3227,1,47.9497732444,-18.6246924445,POINT (47.949773244434 -18.624692444451),4133,3254,177,203,142,1388,316,17,94,826,67,796,75,114,66,2445,256,85,171,202,143
3227,3228,1,48.0331032444,-18.6246924445,POINT (48.033103244434 -18.624692444451),4134,3255,202,228,167,1627,346,24,89,924,91,924,100,118,66,2495,285,107,178,228,167
3228,3229,1,48.1164332444,-18.6246924445,POINT (48.116433244434 -18.624692444451),4135,3256,200,226,164,1614,338,26,87,907,101,907,101,117,65,2532,283,105,178,226,164
3229,3230,1,48.1997632444,-18.6246924445,POINT (48.199763244434 -18.624692444451),4136,3257,200,227,163,1647,334,31,83,906,119,904,119,117,65,2583,284,106,178,227,163
3230,3231,1,48.2830932444,-18.6246924445,POINT (48.283093244434 -18.624692444451),4137,3258,199,227,162,1672,330,35,80,907,130,899,137,115,64,2606,284,106,178,227,176
3231,3232,1,48.3664232444,-18.6246924445,POINT (48.366423244434 -18.624692444451),4138,3259,193,221,155,1635,317,36,78,876,134,876,145,113,64,2651,276,100,176,221,170
3232,3233,1,48.4497532444,-18.6246924445,POINT (48.449753244434 -18.624692444451),4139,3260,197,225,159,1742,323,43,74,917,154,893,173,112,64,2629,279,105,174,224,173
3233,3234,1,48.5330832444,-18.6246924445,POINT (48.533083244434 -18.624692444451),4140,3261,197,225,159,1811,325,48,71,940,170,940,195,110,63,2656,279,106,173,225,173
3234,3235,1,48.6164132444,-18.6246924445,POINT (48.616413244434 -18.624692444451),4141,3262,210,237,174,2180,375,61,66,1105,224,1105,267,106,63,2549,289,123,166,237,186
3235,3236,1,48.6997432444,-18.6246924445,POINT (48.699743244434 -18.624692444451),4142,3263,220,247,187,2377,420,66,62,1177,260,1177,317,101,63,2426,296,137,159,247,197
3236,3237,1,48.7830732444,-18.6246924445,POINT (48.783073244434 -18.624692444451),4143,3264,239,264,210,2558,466,71,58,1229,301,1229,440,93,63,2189,309,162,147,264,218
3237,3238,1,48.8664032444,-18.6246924445,POINT (48.866403244434 -18.624692444451),4144,3265,232,258,202,2593,466,72,56,1226,310,1226,394,92,62,2244,302,155,147,258,225
3238,3239,1,48.9497332444,-18.6246924445,POINT (48.949733244434 -18.624692444451),4145,3266,239,263,210,2703,488,75,53,1247,322,1247,435,87,62,2137,306,166,140,263,232
3239,3240,1,49.0330632444,-18.6246924445,POINT (49.033063244434 -18.624692444451),4146,3267,240,265,211,2784,496,78,51,1254,331,1254,464,83,60,2157,306,169,137,265,232
3240,3241,1,49.1163932444,-18.6246924445,POINT (49.116393244434 -18.624692444451),4147,3268,240,265,212,2873,501,82,49,1259,341,1259,493,80,59,2114,305,171,134,265,233
3241,3242,1,49.1997232444,-18.6246924445,POINT (49.199723244434 -18.624692444451),4148,3269,240,264,212,2949,502,85,47,1260,350,1260,519,77,58,2086,303,172,131,264,233
3242,3243,1,44.2832532444,-18.7080224445,POINT (44.283253244434 -18.708022444451),4028,3270,260,277,231,1065,328,2,122,775,11,589,11,109,64,1914,331,163,168,277,231
3243,3244,1,44.3665832444,-18.7080224445,POINT (44.366583244434 -18.708022444451),4029,3271,258,276,229,1099,330,2,120,790,11,605,11,112,65,1918,331,159,172,275,229
3244,3245,1,44.4499132444,-18.7080224445,POINT (44.449913244434 -18.708022444451),4030,3272,261,279,232,1123,332,2,118,798,11,616,11,114,64,1924,336,160,176,278,232
3245,3246,1,44.5332432444,-18.7080224445,POINT (44.533243244434 -18.708022444451),4031,3273,261,278,232,1155,334,2,116,810,11,630,11,117,64,1899,339,158,181,277,232
3246,3247,1,44.6165732444,-18.7080224445,POINT (44.616573244434 -18.708022444451),4032,3274,256,273,226,1209,338,2,114,833,11,655,11,121,65,1892,336,150,186,270,226
3247,3248,1,44.6999032444,-18.7080224445,POINT (44.699903244434 -18.708022444451),4033,3275,261,277,232,1227,338,2,112,835,12,660,12,123,65,1863,342,153,189,275,235
3248,3249,1,44.7832332444,-18.7080224445,POINT (44.783233244434 -18.708022444451),4034,3276,249,266,220,1303,344,2,109,867,13,397,13,127,65,1869,334,140,194,264,224
3249,3250,1,44.8665632444,-18.7080224445,POINT (44.866563244434 -18.708022444451),4035,3277,241,258,212,1358,349,2,107,891,12,422,12,129,65,1838,327,131,196,254,212
3250,3251,1,44.9498932444,-18.7080224445,POINT (44.949893244434 -18.708022444451),4036,3278,228,244,199,1419,357,3,106,922,13,448,13,129,66,1839,313,118,195,241,199
3251,3252,1,45.0332232444,-18.7080224445,POINT (45.033223244434 -18.708022444451),4037,3279,254,272,225,1381,344,3,104,884,14,433,14,135,65,1882,346,139,207,267,225
3252,3253,1,45.1165532444,-18.7080224445,POINT (45.116553244434 -18.708022444451),4038,3280,258,277,229,1394,342,3,103,883,14,438,14,137,64,1890,353,140,213,271,229
3253,3254,1,45.1998832444,-18.7080224445,POINT (45.199883244434 -18.708022444451),4039,3281,260,279,231,1413,340,3,102,884,14,448,14,140,64,1893,357,140,217,273,231
3254,3255,1,45.2832132444,-18.7080224445,POINT (45.283213244434 -18.708022444451),4040,3282,261,280,232,1436,340,3,101,889,14,457,14,142,64,1871,359,140,219,273,232
3255,3256,1,45.3665432444,-18.7080224445,POINT (45.366543244434 -18.708022444451),4041,3283,254,273,225,1481,351,4,101,919,15,474,15,141,65,1861,350,135,215,266,225
3256,3257,1,45.4498732444,-18.7080224445,POINT (45.449873244434 -18.708022444451),4042,3284,243,261,215,1528,361,4,102,950,15,490,15,139,66,1836,336,127,209,257,215
3257,3258,1,45.5332032444,-18.7080224445,POINT (45.533203244434 -18.708022444451),4043,3285,242,259,213,1550,364,5,101,962,17,497,17,139,66,1851,334,125,209,255,213
3258,3259,1,45.6165332444,-18.7080224445,POINT (45.616533244434 -18.708022444451),4044,3286,232,249,203,1585,370,5,102,986,17,508,17,137,66,1858,324,118,206,245,203
3259,3260,1,45.6998632444,-18.7080224445,POINT (45.699863244434 -18.708022444451),4045,3287,221,236,191,1619,376,5,102,1009,17,519,17,135,66,1843,311,109,202,235,191
3260,3261,1,45.7831932444,-18.7080224445,POINT (45.783193244434 -18.708022444451),4046,3288,236,252,207,1603,371,5,102,991,19,508,19,138,66,1845,329,121,208,249,207
3261,3262,1,45.8665232444,-18.7080224445,POINT (45.866523244434 -18.708022444451),4047,3289,232,249,203,1619,373,6,102,1002,20,513,20,137,66,1862,324,119,205,246,203
3262,3263,1,45.9498532444,-18.7080224445,POINT (45.949853244434 -18.708022444451),4048,3290,232,249,203,1624,373,6,101,1004,20,823,20,136,66,1855,324,120,204,247,203
3263,3264,1,46.0331832444,-18.7080224445,POINT (46.033183244434 -18.708022444451),4049,3291,230,246,202,1624,371,6,102,1003,19,820,19,136,66,1839,322,119,203,245,202
3264,3265,1,46.1165132444,-18.7080224445,POINT (46.116513244434 -18.708022444451),4050,3292,226,242,197,1623,367,6,102,998,19,814,19,136,66,1857,317,114,203,241,197
3265,3266,1,46.1998432444,-18.7080224445,POINT (46.199843244434 -18.708022444451),4051,3293,224,240,196,1604,357,6,102,977,19,795,19,138,67,1827,317,113,204,239,196
3266,3267,1,46.2831732444,-18.7080224445,POINT (46.283173244434 -18.708022444451),4052,3294,223,239,196,1587,348,6,101,969,19,779,19,139,68,1798,316,112,204,237,196
3267,3268,1,46.3665032444,-18.7080224445,POINT (46.366503244434 -18.708022444451),4053,3295,220,236,193,1572,341,5,101,961,18,935,18,140,68,1771,313,110,203,235,193
3268,3269,1,46.4498332444,-18.7080224445,POINT (46.449833244434 -18.708022444451),4054,3296,211,228,184,1590,345,5,101,969,18,941,18,139,68,1796,304,102,202,226,184
3269,3270,1,46.5331632444,-18.7080224445,POINT (46.533163244434 -18.708022444451),4055,3297,215,232,188,1559,338,5,102,951,18,921,18,140,69,1804,307,105,202,230,188
3270,3271,1,46.6164932444,-18.7080224445,POINT (46.616493244434 -18.708022444451),4056,3298,208,226,181,1572,348,5,101,954,18,935,18,137,69,1857,298,100,198,224,181
3271,3272,1,46.6998232444,-18.7080224445,POINT (46.699823244434 -18.708022444451),4057,3299,211,230,184,1543,344,5,102,935,18,921,18,137,68,1881,302,103,199,228,184
3272,3273,1,46.7831532444,-18.7080224445,POINT (46.783153244434 -18.708022444451),4058,3300,199,218,171,1554,360,5,102,942,17,942,17,133,68,1943,287,93,194,218,171
3273,3274,1,46.8664832444,-18.7080224445,POINT (46.866483244434 -18.708022444451),4059,3301,174,193,144,1601,382,6,103,974,20,974,20,126,68,2023,257,73,184,193,144
3274,3275,1,46.9498132444,-18.7080224445,POINT (46.949813244434 -18.708022444451),4060,3302,195,216,165,1491,357,5,103,918,17,918,17,129,68,2083,280,92,188,216,165
3275,3276,1,47.0331432444,-18.7080224445,POINT (47.033143244434 -18.708022444451),4061,3303,197,218,166,1456,349,5,103,901,17,901,17,127,67,2123,282,94,188,218,166
3276,3277,1,47.1164732444,-18.7080224445,POINT (47.116473244434 -18.708022444451),4062,3304,190,212,156,1413,346,5,104,881,17,881,17,124,67,2222,271,88,183,212,156
3277,3278,1,47.1998032444,-18.7080224445,POINT (47.199803244434 -18.708022444451),4063,3305,192,215,158,1388,336,5,104,867,17,867,17,122,66,2283,274,91,183,215,158
3278,3279,1,47.2831332444,-18.7080224445,POINT (47.283133244434 -18.708022444451),4064,3306,184,206,150,1349,330,5,104,844,19,844,19,119,66,2277,264,86,178,206,150
3279,3280,1,47.3664632444,-18.7080224445,POINT (47.366463244434 -18.708022444451),4065,3307,181,205,147,1328,323,6,104,832,20,782,20,117,66,2329,261,86,175,205,147
3280,3281,1,47.4497932444,-18.7080224445,POINT (47.449793244434 -18.708022444451),4066,3308,181,205,146,1320,318,8,103,826,25,826,25,115,66,2363,260,87,173,205,146
3281,3282,1,47.5331232444,-18.7080224445,POINT (47.533123244434 -18.708022444451),4067,3309,186,210,151,1349,316,9,102,842,28,842,28,114,66,2365,264,93,171,210,151
3282,3283,1,47.6164532444,-18.7080224445,POINT (47.616453244434 -18.708022444451),4068,3310,177,200,143,1326,317,12,100,820,39,771,39,113,67,2270,253,85,168,199,143
3283,3284,1,47.6997832444,-18.7080224445,POINT (47.699783244434 -18.708022444451),4069,3311,176,200,143,1343,318,13,98,820,47,777,50,113,67,2312,252,85,167,199,144
3284,3285,1,47.7831132444,-18.7080224445,POINT (47.783113244434 -18.708022444451),4070,3312,173,198,140,1356,317,15,95,818,57,780,62,112,67,2325,250,83,167,197,140
3285,3286,1,47.8664432444,-18.7080224445,POINT (47.866443244434 -18.708022444451),4071,3313,176,202,142,1397,319,17,94,833,66,797,72,112,66,2410,254,85,169,201,142
3286,3287,1,47.9497732444,-18.7080224445,POINT (47.949773244434 -18.708022444451),4072,3314,192,218,156,1569,342,21,91,909,80,883,87,116,65,2511,274,98,176,217,156
3287,3288,1,48.0331032444,-18.7080224445,POINT (48.033103244434 -18.708022444451),4073,3315,204,230,169,1694,354,27,87,950,102,950,112,118,66,2486,287,110,177,230,169
3288,3289,1,48.1164332444,-18.7080224445,POINT (48.116433244434 -18.708022444451),4074,3316,200,227,163,1654,342,29,85,922,111,922,111,117,65,2569,284,106,178,227,163
3289,3290,1,48.1997632444,-18.7080224445,POINT (48.199763244434 -18.708022444451),4075,3317,200,227,164,1667,335,33,82,911,124,903,128,115,65,2572,283,107,176,227,177
3290,3291,1,48.2830932444,-18.7080224445,POINT (48.283093244434 -18.708022444451),4076,3318,196,224,159,1655,325,36,79,890,133,890,143,114,64,2650,280,103,177,224,173
3291,3292,1,48.3664232444,-18.7080224445,POINT (48.366423244434 -18.708022444451),4077,3319,193,222,155,1667,318,40,76,878,143,878,159,112,63,2678,277,101,176,222,170
3292,3293,1,48.4497532444,-18.7080224445,POINT (48.449753244434 -18.708022444451),4078,3320,192,220,154,1717,317,44,72,891,156,891,178,111,64,2666,274,101,173,220,168
3293,3294,1,48.5330832444,-18.7080224445,POINT (48.533083244434 -18.708022444451),4079,3321,204,232,167,2069,361,58,67,1053,209,986,247,109,63,2629,285,113,172,232,181
3294,3295,1,48.6164132444,-18.7080224445,POINT (48.616413244434 -18.708022444451),4080,3322,210,238,175,2311,396,65,64,1156,247,1156,297,105,63,2531,289,123,166,238,187
3295,3296,1,48.6997432444,-18.7080224445,POINT (48.699743244434 -18.708022444451),4081,3323,221,248,188,2484,440,69,60,1218,279,1218,343,100,63,2402,296,139,157,248,198
3296,3297,1,48.7830732444,-18.7080224445,POINT (48.783073244434 -18.708022444451),4082,3324,231,256,200,2580,465,71,57,1237,304,1237,382,95,63,2261,302,152,150,256,209
3297,3298,1,48.8664032444,-18.7080224445,POINT (48.866403244434 -18.708022444451),4083,3325,228,254,197,2623,467,72,56,1236,313,1236,401,92,62,2277,299,151,148,254,220
3298,3299,1,48.9497332444,-18.7080224445,POINT (48.949733244434 -18.708022444451),4084,3326,239,264,210,2719,499,75,54,1258,323,1258,523,86,60,2170,306,165,141,264,232
3299,3300,1,49.0330632444,-18.7080224445,POINT (49.033063244434 -18.708022444451),4085,3327,240,264,212,2795,507,78,52,1263,331,1263,470,83,61,2091,305,169,136,264,232
3300,3301,1,49.1163932444,-18.7080224445,POINT (49.116393244434 -18.708022444451),4086,3328,237,262,209,2864,505,81,49,1260,340,1260,493,81,60,2133,302,168,134,262,229
3301,3302,1,49.1997232444,-18.7080224445,POINT (49.199723244434 -18.708022444451),4087,3329,240,265,212,2957,509,84,47,1265,349,1265,522,77,58,2108,303,172,131,265,232
3302,3303,1,44.2832532444,-18.7913524445,POINT (44.283253244434 -18.791352444451),3969,3330,260,277,231,1048,322,2,121,765,11,580,11,110,64,1921,331,161,170,277,231
3303,3304,1,44.3665832444,-18.7913524445,POINT (44.366583244434 -18.791352444451),3970,3331,261,278,231,1073,324,2,120,776,11,593,11,112,64,1931,334,160,174,277,231
3304,3305,1,44.4499132444,-18.7913524445,POINT (44.449913244434 -18.791352444451),3971,3332,261,278,232,1104,326,2,118,788,11,607,11,115,64,1920,337,158,179,277,232
3305,3306,1,44.5332432444,-18.7913524445,POINT (44.533243244434 -18.791352444451),3972,3333,262,279,232,1135,329,2,117,800,11,620,11,118,64,1928,340,157,183,277,232
3306,3307,1,44.6165732444,-18.7913524445,POINT (44.616573244434 -18.791352444451),3973,3334,262,279,232,1172,332,2,115,813,12,636,12,121,64,1905,342,154,188,277,236
3307,3308,1,44.6999032444,-18.7913524445,POINT (44.699903244434 -18.791352444451),3974,3335,262,279,232,1204,334,2,112,823,12,649,12,124,64,1919,344,152,192,277,236
3308,3309,1,44.7832332444,-18.7913524445,POINT (44.783233244434 -18.791352444451),3975,3336,253,270,224,1268,339,2,110,850,12,384,12,127,65,1885,338,143,195,267,228
3309,3310,1,44.8665632444,-18.7913524445,POINT (44.866563244434 -18.791352444451),3976,3337,244,261,215,1328,345,2,108,876,11,412,11,130,65,1874,331,133,198,259,215
3310,3311,1,44.9498932444,-18.7913524445,POINT (44.949893244434 -18.791352444451),3977,3338,242,259,213,1365,348,2,107,891,12,428,12,132,66,1853,330,130,200,256,213
3311,3312,1,45.0332232444,-18.7913524445,POINT (45.033223244434 -18.791352444451),3978,3339,256,275,226,1358,342,3,105,874,14,424,14,135,64,1913,349,139,210,269,226
3312,3313,1,45.1165532444,-18.7913524445,POINT (45.116553244434 -18.791352444451),3979,3340,257,276,227,1383,342,3,104,879,14,435,14,138,64,1919,352,138,214,270,227
3313,3314,1,45.1998832444,-18.7913524445,POINT (45.199883244434 -18.791352444451),3980,3341,261,280,231,1398,339,3,102,876,14,442,14,141,64,1899,357,140,217,273,231
3314,3315,1,45.2832132444,-18.7913524445,POINT (45.283213244434 -18.791352444451),3981,3342,264,283,234,1413,337,4,101,875,15,447,15,143,64,1919,363,141,222,276,234
3315,3316,1,45.3665432444,-18.7913524445,POINT (45.366543244434 -18.791352444451),3982,3343,230,247,201,1519,364,4,103,958,15,489,15,136,66,1840,321,117,204,243,201
3316,3317,1,45.4498732444,-18.7913524445,POINT (45.449873244434 -18.791352444451),3983,3344,223,239,194,1553,369,4,103,977,16,500,16,135,66,1838,313,110,203,236,194
3317,3318,1,45.5332032444,-18.7913524445,POINT (45.533203244434 -18.791352444451),3984,3345,229,245,199,1560,369,4,102,977,16,501,16,137,66,1848,321,115,206,242,199
3318,3319,1,45.6165332444,-18.7913524445,POINT (45.616533244434 -18.791352444451),3985,3346,222,238,193,1589,372,5,102,993,17,510,17,136,66,1868,313,109,204,236,193
3319,3320,1,45.6998632444,-18.7913524445,POINT (45.699863244434 -18.791352444451),3986,3347,218,234,189,1608,374,5,102,1003,17,827,17,135,66,1863,309,106,203,233,189
3320,3321,1,45.7831932444,-18.7913524445,POINT (45.783193244434 -18.791352444451),3987,3348,225,241,196,1607,373,5,102,1001,17,823,17,136,66,1837,316,112,204,239,196
3321,3322,1,45.8665232444,-18.7913524445,POINT (45.866523244434 -18.791352444451),3988,3349,222,237,192,1623,374,6,102,1008,19,827,19,136,66,1841,313,110,203,236,192
3322,3323,1,45.9498532444,-18.7913524445,POINT (45.949853244434 -18.791352444451),3989,3350,226,242,197,1616,372,6,102,1003,19,820,19,136,66,1846,317,114,203,241,197
3323,3324,1,46.0331832444,-18.7913524445,POINT (46.033183244434 -18.791352444451),3990,3351,227,243,199,1610,368,6,101,996,19,811,19,135,67,1834,317,116,201,242,199
3324,3325,1,46.1165132444,-18.7913524445,POINT (46.116513244434 -18.791352444451),3991,3352,228,244,200,1591,358,6,101,974,19,792,19,137,67,1813,319,116,203,243,200
